Date,Price,Vol.,weekday,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,Name
2010-01-04,3535.23,-0.04677552545543284,0,-0.01131253356005002,0.0047262325576167274,0.016602204105417906,0.006413813128336665,3.2250246731176935,4.230571918838133,-1.113000766429273,-2.971326942025354,3501.759991605375,3501.3311315505102,3471.661709229321,3190.7117112317997,000300.SH
2010-01-05,3564.04,0.3733960580536213,1,0.008149399049001138,-0.01131253356005002,0.0047262325576167274,0.016602204105417906,2.461167825714483,4.9290176705077515,-1.348280395820356,-2.856223918796996,3513.0836294953065,3507.3034047361757,3475.2843872987596,3194.426420572777,000300.SH
2010-01-06,3541.73,-0.056557381137880114,2,-0.006259750171154099,0.008149399049001138,-0.01131253356005002,0.0047262325576167274,1.1708952964230468,7.145277322313448,-1.1612071419402015,-2.270682832876192,3518.2920604961596,3510.582128094635,3477.8900976007694,3197.882177582003,000300.SH
2010-01-07,3471.46,-0.0050379198848305995,3,-0.019840586380102332,-0.006259750171154099,0.008149399049001138,-0.01131253356005002,-2.455842601282432,4.0455809715628455,-2.5067963782605673,-2.3356440323197725,3509.7771404059486,3506.8562111332412,3477.637936910543,3200.604344969247,000300.SH
2010-01-08,3480.13,-0.251130619646905,4,0.002497508253011649,-0.019840586380102332,-0.006259750171154099,0.008149399049001138,-2.672218990513686,1.2012841614274627,-0.000574687872645363,-2.7146627008531654,3504.3867512412307,3504.31085769198,3477.7356648748355,3203.385694770548,000300.SH
2010-01-11,3482.05,0.48700047100064126,0,0.0005517035283164606,0.002497508253011649,-0.019840586380102332,-0.006259750171154099,-1.5042868497947781,1.672224201262562,2.6626451319971656,-2.6005448920565444,3500.3255237428248,3502.1907760070294,3477.9048544875873,3206.15847392706,000300.SH
2010-01-12,3534.92,-0.0003174910896699412,1,0.015183584382763016,0.0005517035283164606,0.002497508253011649,-0.019840586380102332,-0.8170503136889606,1.6240085325851084,4.071694802480108,-2.1543145803058605,3506.615428516857,3505.307844958741,3480.1407425468974,3209.42973289296,000300.SH
2010-01-13,3421.14,0.19235247899962582,2,-0.03218743281318959,0.015183584382763016,0.0005517035283164606,0.002497508253011649,-3.404833231217519,-2.273804966949844,3.497159314363163,-4.526503206505672,3491.0744415137915,3497.2918597245753,3477.826987937215,3211.536302714921,000300.SH
2010-01-14,3469.05,-0.2611811468744697,3,0.01400410389519302,-0.03218743281318959,0.015183584382763016,0.0005517035283164606,-0.06942323978958997,-2.5235609155740857,3.97334915839449,-2.5744793187894466,3487.0699976021924,3494.602158798425,3477.4827923318344,3214.0986280610414,000300.SH
2010-01-15,3482.74,-0.11915116240772106,4,0.003946325362851333,0.01400410389519302,-0.03218743281318959,0.015183584382763016,0.07499719838051089,-2.5992258815106473,1.2771822892736262,0.07442207950805191,3486.2827253108844,3493.4724293890513,3477.688957338429,3216.771676538046,000300.SH
2010-01-18,3500.68,0.1331192006396298,0,0.005151116649534604,0.003946325362851333,0.01400410389519302,-0.03218743281318959,0.5350296520727715,-0.9773055784206508,2.2162007486612234,3.2119207250555837,3488.9004116179963,3494.158864685332,3478.5905668545697,3219.596634980454,000300.SH
2010-01-19,3507.48,-0.08364755396521972,1,0.0019424797467921806,0.005151116649534604,0.003946325362851333,0.01400410389519302,-0.776255191065145,-1.5869631092804815,0.83514689098243,3.263832869146399,3492.278518596542,3495.42754423911,3479.7234858014494,3222.4611460751757,000300.SH
2010-01-20,3394.43,0.18877961125691778,2,-0.03223111749746266,0.0019424797467921806,0.005151116649534604,0.003946325362851333,-0.7807339074109798,-4.158984451101588,-3.036786507995448,2.689121898388769,3474.487878851716,3485.8087305020517,3476.3786432210004,3224.1722789500495,000300.SH
2010-01-21,3408.57,-0.2206852922026875,3,0.004165647840727482,-0.03223111749746266,0.0019424797467921806,0.005151116649534604,-1.7434167855753024,-1.8116296889493122,-4.222981516553048,2.1606603366422172,3462.5028099695855,3478.452660930428,3473.7194807417454,3226.0070821445765,000300.SH
2010-01-22,3366.2,0.19106572454842352,4,-0.012430432703450567,0.004165647840727482,-0.03223111749746266,0.0019424797467921806,-3.346215910461303,-3.2737282802653977,-5.8584660819760215,-2.1117708981569394,3444.993208156933,3467.761931318006,3469.503030516579,3227.4020365510987,000300.SH
2010-01-25,3328.01,-0.357147387427052,0,-0.011345136949676093,-0.012430432703450567,0.004165647840727482,-0.03223111749746266,-4.932470262920341,-4.423830789333872,-5.861570534307525,-2.8255829571534496,3423.7235339465815,3454.4522235734344,3463.9542842218116,3228.403110814272,000300.SH
2010-01-26,3242.8,0.06472201635384445,1,-0.025603889411390024,-0.011345136949676093,-0.012430432703450567,0.004165647840727482,-7.546158495558064,-8.26383623957543,-9.013366853346195,-6.774033112639888,3390.8283459562936,3434.2948689473933,3455.281567193505,3228.546363442986,000300.SH
2010-01-27,3198.57,-0.13538820234731264,2,-0.013639447391143422,-0.025603889411390024,-0.011345136949676093,-0.012430432703450567,-5.770040919977715,-6.50572616145495,-9.689050266395228,-8.631603603809468,3355.872283055149,3411.844881428594,3445.214446911407,3228.248091169922,000300.SH
2010-01-28,3206.57,-0.09155266913494942,3,0.002501117686966259,-0.013639447391143422,-0.025603889411390024,-0.011345136949676093,-5.926238862631539,-7.566336605122437,-7.630507048907376,-9.898956407388882,3328.726413408758,3392.2948927211087,3435.8558411501754,3228.0323887702216,000300.SH
2010-01-29,3204.16,0.06142118893694515,4,-0.0007515819083944164,0.002501117686966259,-0.013639447391143422,-0.025603889411390024,-4.813736557542625,-7.998874449427751,-7.929876182786277,-10.390191516019332,3306.0779746071653,3374.3772838905265,3426.7697297325212,3227.794852563553,000300.SH
2010-02-01,3152.71,0.11708688802336797,0,-0.016057250574253445,-0.0007515819083944164,0.002501117686966259,-0.013639447391143422,-5.267412057055121,-9.940068786635736,-9.458221450007898,-10.820229518305736,3278.192888314953,3353.266113996191,3416.0222893508535,3227.047739602722,000300.SH
2010-02-02,3146.19,-0.10086237359695649,1,-0.002068062079924937,-0.016057250574253445,-0.0007515819083944164,0.002501117686966259,-2.9792154927840153,-10.300557665332377,-10.996854242811715,-11.724054724413868,3254.1923631667796,3333.5445793298873,3405.4406309449378,3226.2431849798095,000300.SH
2010-02-03,3230.72,0.2812981156909242,2,0.02686741741598553,-0.002068062079924937,-0.016057250574253445,-0.0007515819083944164,1.0051366704495912,-4.822901046714767,-5.56598093033317,-8.781301793191465,3249.9246607728196,3323.7517622508503,3398.5888414961164,3226.287730402896,000300.SH
2010-02-04,3218.8,-0.13788230590184058,3,-0.003689580031695616,0.02686741741598553,-0.002068062079924937,-0.016057250574253445,0.38140442903165095,-5.567437371096973,-7.21379051901817,-7.278205711717833,3244.265631541398,3313.756356322198,3391.538298692347,3226.2132256227683,000300.SH
2010-02-05,3153.09,-0.023499417954047197,4,-0.020414440164036263,-0.003689580031695616,0.02686741741598553,-0.002068062079924937,-1.5938654748826386,-6.330877547382796,-9.465248626081756,-9.397350098990554,3227.6882439884166,3298.4547985772265,3382.1873850181373,3225.485631337965,000300.SH
2010-02-08,3150.99,-0.34997427847073403,0,-0.0006660133392958345,-0.020414440164036263,-0.003689580031695616,0.02686741741598553,-0.05455623891826855,-5.319094594066742,-9.989202097878124,-9.507617639034482,3213.743108717795,3284.410532046062,3373.120820899779,3224.7443812749007,000300.SH
2010-02-09,3169.19,-0.0559422559565349,1,0.0057759624752855565,-0.0006660133392958345,-0.020414440164036263,-0.003689580031695616,0.7310429440052779,-2.269951893425437,-9.644816221332697,-10.346203025811052,3205.6425434963776,3273.4371480416753,3365.1235338056704,3224.1916013617174,000300.SH
2010-02-10,3214.13,0.06477925004853757,2,0.014180279503595683,0.0057759624752855565,-0.0006660133392958345,-0.020414440164036263,-0.513507824881132,0.486467390114953,-5.311642897334745,-6.050907007605644,3207.185717406127,3267.788848228183,3359.2022187544676,3224.0914859252825,000300.SH
2010-02-11,3220.4,-0.02393330308200159,3,0.0019507611702078709,0.014180279503595683,0.0057759624752855565,-0.0006660133392958345,0.04970796570149538,0.43130198311591705,-5.5204968652543425,-7.167668381833647,3209.5883142413763,3263.2756245874034,3353.7589944895867,3224.054754722046,000300.SH
2010-02-12,3251.28,-0.006308336796120639,4,0.009588870947708328,0.0019507611702078709,0.014180279503595683,0.0057759624752855565,3.1140880850213604,1.4705882352941346,-3.41393856574177,-6.64591672074285,3217.168620742944,3262.133184150508,3349.7402103919558,3224.325652685011,000300.SH
2010-02-22,3233.35,0.0701902352771393,0,-0.005514751113407712,0.009588870947708328,0.0019507611702078709,0.014180279503595683,2.6137817003544894,2.5577994804469872,-2.844342414836498,-7.636516333969401,3220.110689698772,3259.3919285171264,3345.1758884158007,3224.4154471856577,000300.SH
2010-02-23,3198.63,0.2481876732772017,1,-0.0107380889789227,-0.005514751113407712,0.009588870947708328,0.0019507611702078709,0.9289439888425788,1.6667779123320514,-1.3620944862464568,-8.805467173013104,3216.2051097535405,3253.605078182162,3339.4289908308674,3224.15887557187,000300.SH
2010-02-24,3244.48,0.032507572202004065,2,0.014334261855857067,-0.0107380889789227,-0.005514751113407712,0.009588870947708328,0.9442679667592824,0.42591125198099267,1.435328912607825,-4.417531072963643,3221.34599888926,3252.736023117194,3335.705500994363,3224.361075814936,000300.SH
2010-02-25,3292.13,0.3892268928697289,3,0.014686482887858787,0.014334261855857067,-0.0107380889789227,-0.005514751113407712,2.2273630604893846,2.2781782030570463,2.6682717046563775,-3.4160953126971094,3234.2158172730306,3256.4878304393656,3333.9966578181134,3225.035393468519,000300.SH
2010-02-26,3281.67,-0.21583457934107986,4,-0.003177274287467391,0.014686482887858787,0.014334261855857067,-0.0107380889789227,0.9347087916143693,4.077904531745058,2.4190427444322538,-2.5111401580417025,3242.843850496116,3258.886132302283,3331.9446320213247,3225.598921891718,000300.SH
2010-03-01,3324.42,0.1572432293545245,0,0.013026903984861393,-0.003177274287467391,0.014686482887858787,0.014334261855857067,2.816583419673102,5.5039844620262235,5.4464254561948255,-0.10787227201841665,3257.67587767864,3265.1274530353985,3331.6495484126453,3226.5822162012537,000300.SH
2010-03-02,3311.24,-0.06122354234044436,1,-0.003964601343993901,0.013026903984861393,-0.003177274287467391,0.014686482887858787,3.520569743921609,4.482217853773363,5.246027735133607,2.1105217713087265,3267.414809009796,3269.5191241748844,3330.849173965091,3227.4245822092016,000300.SH
2010-03-03,3335.08,0.028965294876996506,2,0.007199719742452926,-0.003964601343993901,0.013026903984861393,-0.003177274287467391,2.7924351513956003,3.76307118878203,3.2302396988906468,4.2678446930972225,3279.717571008015,3275.76301711061,3331.0150887115583,3228.4957803961747,000300.SH
2010-03-04,3250.57,0.14049567496446103,3,-0.025339721985679464,0.007199719742452926,-0.003964601343993901,0.013026903984861393,-1.262404583051091,0.9368401440814855,0.9870137939604895,1.372182737317451,3274.418012642921,3273.3636821476944,3327.8603793503207,3228.715424372332,000300.SH
2010-03-05,3259.76,-0.3335653848058374,4,0.0028271964609283273,-0.025339721985679464,0.007199719742452926,-0.003964601343993901,-0.6676478744054082,0.26082035382988256,3.3830306144131628,1.7352441825626785,3271.7529194351173,3272.0680933717235,3325.189776238544,3229.024325622359,000300.SH
2010-03-08,3286.18,-0.08276622502271846,0,0.008104891157631133,0.0028271964609283273,-0.025339721985679464,0.007199719742452926,-1.1502758375897204,1.6339091035613151,4.290397621065134,4.233500702570159,3274.3760249923685,3273.4120844791782,3323.6599810919342,3229.593038800246,000300.SH
2010-03-09,3305.86,0.3160692499217359,1,0.0059887163819389855,0.008104891157631133,0.0028271964609283273,-0.025339721985679464,-0.16247689687246547,3.3523727345769805,4.3124583884210255,5.075027255188025,3280.1003840846647,3276.5023621478276,3322.9619426177405,3230.351914036065,000300.SH
