Date,Price,Vol.,weekday,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,Name
2010-01-04,2514.65,-0.14050497558694675,0,-0.015330096327042075,0.0047171110350499035,0.02850657128059031,0.010277080556940987,4.489736557799384,3.710165010784894,0.29714422463307244,-2.8023114237674673,2484.559540911523,2481.622799440874,2471.8029405517555,2320.6959893173935,000016.SH
2010-01-05,2543.99,0.39240967278079864,1,0.01166762770166807,-0.015330096327042075,0.0047171110350499035,0.02850657128059031,3.996778703469017,5.425453882398745,-0.3845235158449589,-1.96456991795666,2495.36507892761,2487.5625328274577,2474.6338056281575,2322.9178202694593,000016.SH
2010-01-06,2514.01,-0.1444450002284403,2,-0.011784637518229113,0.01166762770166807,-0.015330096327042075,0.0047171110350499035,1.7257704260002615,6.649217102835059,-0.4297267967332763,-1.514492668460865,2498.7550645771353,2490.081339224843,2476.177970113328,2324.8192349931464,000016.SH
2010-01-07,2463.76,0.026863804781889877,3,-0.019987987319063927,-0.011784637518229113,0.01166762770166807,-0.015330096327042075,-3.0706465078034872,3.952609194626344,-1.943022709724651,-1.2532915435886527,2492.3923255631107,2487.574545012953,2475.690990893197,2326.201730167344,000016.SH
2010-01-08,2466.17,-0.27518408407176553,4,0.000978179692827208,-0.019987987319063927,-0.011784637518229113,0.01166762770166807,-3.431357193202289,1.4734442634013023,0.055582603050963186,-1.736427931068829,2487.624630006181,2485.5360169164815,2475.317618701307,2327.594449270157,000016.SH
2010-01-11,2478.81,0.8498892533367806,0,0.005125356321745711,0.000978179692827208,-0.019987987319063927,-0.011784637518229113,-1.4252480464478245,3.0004986287708757,2.2320379100008614,-1.1323388640714693,2486.021970005057,2484.8954438768164,2475.4545748306673,2329.0990816157278,000016.SH
2010-01-12,2508.04,-0.13757024007510998,1,0.01179194855596033,0.005125356321745711,0.000978179692827208,-0.019987987319063927,-1.4131344855915273,2.527164359705991,3.9356504369951972,-1.7922241670288663,2490.0252481859557,2487.09968731712,2476.7324346412297,2330.8795882663176,000016.SH
2010-01-13,2399.64,0.25619696615487464,2,-0.04322100125994799,0.01179194855596033,0.005125356321745711,0.000978179692827208,-4.5493056909081675,-2.9020458371099456,1.7974181998667849,-4.959482902022305,2473.5915666976002,2478.770193286918,2473.709201910201,2331.563771467648,000016.SH
2010-01-14,2422.77,-0.38724992616180576,3,0.009638945841876412,-0.04322100125994799,0.01179194855596033,0.005125356321745711,-1.6637172451862248,-4.683276877500675,2.223131708634307,-3.574413551011313,2464.351281843491,2473.436841545307,2471.711586149017,2332.471296129662,000016.SH
2010-01-15,2427.81,-0.12635156592141183,4,0.002080263500043422,0.009638945841876412,-0.04322100125994799,0.01179194855596033,-1.5554483267576913,-4.93343253191324,-0.1049227274971698,-1.5007302823758617,2457.7074124174014,2469.091428064801,2469.9899553196437,2333.4199399492672,000016.SH
2010-01-18,2421.19,0.2068335229580418,0,-0.00272673726527195,0.002080263500043422,0.009638945841876412,-0.04322100125994799,-2.324502483046298,-3.716620603264864,0.6062494805950447,-0.144348349685941,2451.067882886965,2464.5293872967245,2468.0762315816187,2334.2932738801205,000016.SH
2010-01-19,2432.71,-0.10323297822181188,1,0.004757990905298604,-0.00272673726527195,0.002080263500043422,0.009638945841876412,-3.0035406133873455,-4.374231030782349,-0.5522806615921638,0.8139009643317374,2447.7300859984257,2461.4989694589412,2466.6893205392025,2335.272544786786,000016.SH
2010-01-20,2359.49,0.21776557186325407,2,-0.030098121025523117,0.004757990905298604,-0.00272673726527195,0.002080263500043422,-1.6731676418129449,-6.146355821973682,-4.526657387025779,0.09417673834561935,2431.686433998712,2451.7838295104707,2462.4854256160966,2335.5135144904,000016.SH
2010-01-21,2377.75,-0.17314263579828515,3,0.007738960538082429,-0.030098121025523117,0.004757990905298604,-0.00272673726527195,-1.8582036264276014,-3.491005617430276,-6.454455683154913,0.3236177681765984,2421.87980963531,2444.7329886047114,2459.162467748799,2335.9337780278092,000016.SH
2010-01-22,2380.05,0.2972588633224873,4,0.0009673010198718579,0.007738960538082429,-0.030098121025523117,0.004757990905298604,-1.9672050119243223,-3.4920544812401366,-6.803586811809847,-2.07006369426751,2414.274389701617,2438.572703975691,2456.06001803316,2336.372745410617,000016.SH
2010-01-25,2353.47,-0.4610724096530979,0,-0.011167832608558803,0.0009673010198718579,0.007738960538082429,-0.030098121025523117,-2.7969717370384117,-5.056458542607145,-6.4096395124570105,-2.207678883071562,2403.2190461195046,2430.4676845494346,2452.0368800710753,2336.54286734683,000016.SH
2010-01-26,2311.45,0.1482251506140908,1,-0.017854487204000846,-0.011167832608558803,0.0009673010198718579,0.007738960538082429,-4.984564539135372,-7.838391732189287,-9.140759201097492,-5.509316414713316,2386.5337650068673,2419.132666973298,2446.523669087896,2336.293187074722,000016.SH
2010-01-27,2264.61,-0.10081047221308748,2,-0.020264336239157132,-0.017854487204000846,-0.011167832608558803,0.0009673010198718579,-4.021207972909391,-5.627094064109606,-9.920406044526475,-8.365839052181789,2364.3658077328914,2404.4162224996508,2439.3897997119,2335.57992153169,000016.SH
2010-01-28,2252.61,-0.1295086514877949,3,-0.005298925642825969,-0.020264336239157132,-0.017854487204000846,-0.011167832608558803,-5.262958679423823,-7.0233658168129764,-8.570234113712383,-11.377719026992573,2344.0465699632746,2389.958487023494,2432.065101683983,2334.754350173166,000016.SH
